1,6,1,24,2,5,2,13,3,12,4,9,4,11,5,8,5,14,6,25,7,26,8,27,10,19,10,27,11,14,11,20,12,21,13,22,13,24,14,25,14,27,15,18,15,20,15,22,16,23,16,25,17,26,18,27
1,6,1,20,2,5,2,13,3,12,4,9,4,11,5,8,5,14,6,21,7,24,8,25,10,25,10,27,11,14,11,16,12,17,13,18,13,20,14,21,14,25,15,18,15,22,15,26,16,27,19,22,21,24,23,26
1,6,1,24,2,5,2,13,3,12,4,9,4,11,5,8,5,14,6,23,7,20,8,19,10,17,10,19,11,14,11,16,12,27,13,24,13,26,14,19,14,23,15,18,15,22,15,26,16,27,18,21,20,23,22,25
1,6,1,22,2,5,2,13,3,12,4,9,4,11,5,8,5,14,6,21,7,18,8,17,10,17,10,27,11,14,11,26,12,25,13,22,13,24,14,17,14,21,15,20,15,24,15,26,16,19,16,27,18,21,20,23
1,6,1,22,2,5,2,13,3,12,4,9,4,11,5,8,5,14,6,23,7,26,8,27,10,17,10,27,11,14,11,18,12,19,13,20,13,22,14,23,14,27,15,18,15,20,15,24,16,25,16,27,21,24,23,26
1,6,1,16,2,5,2,13,3,12,4,9,4,11,5,8,5,18,6,17,7,20,8,19,10,19,10,25,11,18,11,26,12,27,13,16,13,18,14,23,14,27,15,22,17,20,17,22,18,23,19,24,21,24,23,26
1,6,1,16,2,5,2,13,3,12,4,9,4,11,5,8,5,18,6,17,7,22,8,23,10,23,10,25,11,18,11,26,12,27,13,16,13,18,14,19,14,27,15,20,17,20,17,22,18,23,19,24,19,26,21,24
1,6,1,16,2,5,2,13,3,12,4,9,4,11,5,8,5,20,6,17,7,18,8,19,10,19,10,25,11,20,11,26,12,27,13,16,13,20,14,21,14,27,15,22,17,20,17,22,18,23,19,24,21,24,21,26
1,6,1,16,2,5,2,13,3,12,4,9,4,11,5,8,5,22,6,17,7,18,8,23,10,23,10,25,11,22,11,26,12,27,13,16,13,22,14,21,14,27,15,20,17,20,17,22,18,23,19,24,21,24,21,26
1,6,1,16,2,5,2,13,3,12,4,9,4,11,5,8,5,20,6,17,7,22,8,21,10,21,10,25,11,20,11,26,12,27,13,16,13,20,14,19,14,27,15,18,17,20,17,22,18,23,19,24,19,26,21,24
1,6,1,16,2,5,2,13,3,12,4,9,4,11,5,8,5,22,6,17,7,20,8,21,10,21,10,25,11,22,11,26,12,27,13,16,13,22,14,23,14,27,15,18,17,20,17,22,18,23,19,24,21,24,23,26
1,6,1,20,2,5,2,13,3,12,4,9,4,11,5,8,5,18,6,19,7,24,8,25,10,25,10,27,11,16,11,18,12,15,13,18,13,20,14,17,14,21,16,27,17,22,17,26,18,25,19,22,19,24,23,26
1,6,1,22,2,5,2,13,3,12,4,9,4,11,5,8,5,18,6,21,7,20,8,19,10,19,10,27,11,16,11,18,12,15,13,18,13,22,14,17,14,23,16,27,17,24,17,26,18,21,19,26,20,25,21,24
1,6,1,20,2,5,2,13,3,12,4,9,4,11,5,8,5,22,6,21,7,24,8,23,10,23,10,27,11,16,11,22,12,15,13,20,13,22,14,17,14,19,16,27,17,22,17,26,18,21,18,25,21,24,23,26
1,6,1,24,2,5,2,13,3,12,4,9,4,11,5,8,5,20,6,25,7,26,8,19,10,17,10,19,11,16,11,20,12,15,13,20,13,24,14,21,14,23,16,21,18,21,18,27,19,26,20,25,22,25,22,27
1,6,1,26,2,5,2,13,3,12,4,9,4,11,5,8,5,20,6,25,7,24,8,19,10,17,10,19,11,16,11,20,12,15,13,20,13,26,14,21,14,27,16,21,18,21,18,23,19,24,20,25,22,25,22,27
1,6,1,24,2,5,2,13,3,12,4,9,4,11,5,8,5,26,6,25,7,20,8,19,10,17,10,19,11,16,11,26,12,15,13,24,13,26,14,23,14,27,16,27,18,21,18,27,19,26,20,25,22,25,22,27
1,6,1,26,2,5,2,13,3,12,4,9,4,11,5,8,5,24,6,25,7,20,8,19,10,17,10,19,11,16,11,24,12,15,13,24,13,26,14,23,14,27,16,23,18,21,18,23,19,24,20,25,22,25,22,27
1,6,1,22,2,5,2,13,3,12,4,9,4,11,5,8,5,20,6,21,7,26,8,27,10,17,10,27,11,16,11,20,12,15,13,20,13,22,14,19,14,23,16,19,18,25,18,27,19,24,20,27,21,24,21,26
1,6,1,24,2,5,2,13,3,12,4,9,4,11,5,8,5,20,6,23,7,22,8,21,10,17,10,21,11,16,11,20,12,15,13,20,13,24,14,19,14,25,16,19,18,21,18,27,19,26,20,23,22,27,23,26
1,6,1,26,2,5,2,13,3,12,4,9,4,11,5,8,5,20,6,25,7,22,8,21,10,17,10,21,11,16,11,20,12,15,13,20,13,26,14,19,14,27,16,19,18,21,18,23,19,24,20,25,22,25,24,27
1,6,1,26,2,5,2,13,3,12,4,9,4,11,5,8,5,20,6,27,7,22,8,21,10,17,10,21,11,16,11,20,12,15,13,20,13,26,14,19,14,25,16,19,18,21,18,23,19,24,20,27,22,27,24,27
1,6,1,22,2,5,2,13,3,12,4,9,4,11,5,8,5,24,6,23,7,26,8,25,10,17,10,25,11,16,11,24,12,15,13,22,13,24,14,19,14,21,16,19,18,25,18,27,19,24,20,23,20,27,23,26
1,6,1,26,2,5,2,13,3,12,4,9,4,11,5,8,5,24,6,25,7,22,8,23,10,17,10,23,11,16,11,24,12,15,13,24,13,26,14,19,14,27,16,19,18,21,18,23,19,24,20,25,20,27,22,25
1,6,1,22,2,5,2,13,3,12,4,9,4,11,5,8,5,26,6,21,7,20,8,27,10,17,10,27,11,16,11,26,12,15,13,22,13,26,14,23,14,25,16,25,18,25,18,27,19,24,20,27,21,24,21,26
1,6,1,24,2,5,2,13,3,12,4,9,4,11,5,8,5,22,6,23,7,20,8,21,10,17,10,21,11,16,11,22,12,15,13,22,13,24,14,25,14,27,16,27,18,21,18,27,19,26,20,23,22,27,23,26
1,6,1,26,2,5,2,13,3,12,4,9,4,11,5,8,5,22,6,25,7,20,8,21,10,17,10,21,11,16,11,22,12,15,13,22,13,26,14,23,14,27,16,23,18,21,18,23,19,24,20,25,22,25,24,27
1,6,1,26,2,5,2,13,3,12,4,9,4,11,5,8,5,22,6,27,7,20,8,21,10,17,10,21,11,16,11,22,12,15,13,22,13,26,14,23,14,25,16,23,18,21,18,23,19,24,20,27,22,27,24,27
1,6,1,22,2,5,2,13,3,12,4,9,4,11,5,8,5,26,6,23,7,24,8,25,10,17,10,25,11,16,11,26,12,15,13,22,13,26,14,21,14,27,16,27,18,25,18,27,19,24,20,23,20,27,23,26
1,6,1,26,2,5,2,13,3,12,4,9,4,11,5,8,5,22,6,25,7,24,8,23,10,17,10,23,11,16,11,22,12,15,13,22,13,26,14,21,14,27,16,21,18,21,18,23,19,24,20,25,20,27,22,25
1,6,1,18,2,5,2,13,3,12,4,9,4,11,5,8,5,16,6,17,7,22,8,23,10,23,10,25,11,16,11,26,12,27,13,16,13,18,14,19,14,27,15,20,15,24,15,26,16,23,17,20,17,22,21,24
1,6,1,20,2,5,2,13,3,12,4,9,4,11,5,8,5,16,6,19,7,18,8,17,10,17,10,25,11,16,11,26,12,27,13,16,13,20,14,21,14,27,15,22,15,24,15,26,16,19,17,24,18,23,19,22
1,6,1,18,2,5,2,13,3,12,4,9,4,11,5,8,5,20,6,19,7,22,8,21,10,21,10,25,11,20,11,26,12,27,13,18,13,20,14,17,14,27,15,20,15,24,15,26,16,19,16,23,19,22,21,24
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,18,6,17,7,20,8,19,10,19,10,23,11,18,11,24,12,15,13,24,14,25,14,27,15,18,16,27,17,20,17,26,18,25,19,22,21,26,22,25
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,18,6,17,7,24,8,23,10,21,10,23,11,18,11,20,12,15,13,20,14,19,14,27,15,18,16,27,17,24,17,26,18,23,19,22,19,26,22,25
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,20,6,17,7,18,8,19,10,19,10,23,11,20,11,22,12,15,13,22,14,21,14,27,15,20,16,27,17,20,17,26,18,25,19,24,21,24,21,26
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,20,6,19,7,22,8,21,10,21,10,27,11,20,11,26,12,15,13,26,14,17,14,25,15,20,16,19,18,23,18,25,19,22,20,25,21,24,24,27
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,20,6,19,7,22,8,21,10,21,10,25,11,20,11,26,12,15,13,26,14,17,14,27,15,20,16,19,18,23,18,27,19,22,20,27,21,24,24,27
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,20,6,19,7,26,8,25,10,23,10,25,11,20,11,22,12,15,13,22,14,17,14,21,15,20,16,19,18,21,18,27,19,26,20,25,21,24,24,27
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,20,6,19,7,26,8,27,10,23,10,27,11,20,11,22,12,15,13,22,14,17,14,21,15,20,16,19,18,21,18,25,19,26,20,27,21,24,24,27
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,22,6,19,7,20,8,21,10,21,10,25,11,22,11,24,12,15,13,24,14,17,14,23,15,22,16,19,18,23,18,27,19,22,20,27,21,26,23,26
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,24,6,19,7,20,8,23,10,23,10,27,11,24,11,26,12,15,13,26,14,17,14,25,15,24,16,19,18,21,18,25,19,24,20,23,22,25,22,27
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,26,6,19,7,20,8,27,10,23,10,27,11,24,11,26,12,15,13,24,14,17,14,25,15,26,16,19,18,21,18,25,19,26,20,27,22,25,22,27
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,24,6,25,7,26,8,23,10,21,10,23,11,20,11,24,12,15,13,20,14,17,14,19,15,24,16,25,18,25,18,27,19,22,19,24,22,27,23,26
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,26,6,25,7,24,8,27,10,21,10,27,11,20,11,26,12,15,13,20,14,17,14,19,15,26,16,25,18,23,18,25,19,22,19,26,22,27,24,27
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,26,6,27,7,24,8,25,10,21,10,25,11,20,11,26,12,15,13,20,14,17,14,19,15,26,16,27,18,23,18,27,19,22,19,26,22,25,24,27
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,22,6,21,7,20,8,23,10,23,10,27,11,22,11,26,12,15,13,26,14,17,14,25,15,22,16,21,18,21,18,25,19,24,20,23,22,25,24,27
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,22,6,21,7,20,8,23,10,23,10,25,11,22,11,26,12,15,13,26,14,17,14,27,15,22,16,21,18,21,18,27,19,24,20,23,22,27,24,27
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,22,6,21,7,20,8,27,10,25,10,27,11,22,11,24,12,15,13,24,14,17,14,23,15,22,16,21,18,21,18,23,19,26,20,27,22,27,23,26
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,26,6,27,7,20,8,21,10,21,10,23,11,24,11,26,12,15,13,24,14,17,14,25,15,26,16,27,18,25,18,27,19,22,20,27,21,26,22,25
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,24,6,23,7,22,8,21,10,21,10,27,11,24,11,26,12,15,13,26,14,17,14,25,15,24,16,23,18,23,18,25,19,22,20,25,20,27,21,24
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,24,6,25,7,26,8,27,10,21,10,27,11,22,11,24,12,15,13,22,14,17,14,23,15,24,16,25,18,23,18,25,19,26,20,23,20,27,24,27
1,6,1,16,2,5,2,15,3,12,4,9,4,11,5,8,5,24,6,27,7,26,8,25,10,21,10,25,11,22,11,24,12,15,13,22,14,17,14,23,15,24,16,27,18,23,18,27,19,26,20,23,20,25,24,27
1,6,1,18,2,5,2,15,3,12,4,9,4,11,5,8,5,16,6,17,7,26,8,25,10,23,10,25,11,16,11,22,12,15,13,22,14,19,14,21,15,18,16,21,16,25,17,20,17,26,20,27,21,24,24,27
1,6,1,18,2,5,2,15,3,12,4,9,4,11,5,8,5,16,6,17,7,26,8,27,10,23,10,27,11,16,11,22,12,15,13,22,14,19,14,21,15,18,16,21,16,27,17,20,17,26,20,25,21,24,24,27
1,6,1,18,2,5,2,15,3,12,4,9,4,11,5,8,5,16,6,17,7,22,8,23,10,23,10,27,11,16,11,26,12,15,13,26,14,19,14,25,15,18,16,23,16,25,17,20,17,22,20,25,21,24,24,27
1,6,1,18,2,5,2,15,3,12,4,9,4,11,5,8,5,16,6,17,7,22,8,23,10,23,10,25,11,16,11,26,12,15,13,26,14,19,14,27,15,18,16,23,16,27,17,20,17,22,20,27,21,24,24,27
1,6,1,20,2,5,2,15,3,12,4,9,4,11,5,8,5,16,6,19,7,18,8,17,10,17,10,25,11,16,11,24,12,15,13,24,14,21,14,23,15,20,16,19,16,23,17,26,18,27,19,22,22,27,23,26
1,6,1,20,2,5,2,15,3,12,4,9,4,11,5,8,5,16,6,19,7,18,8,17,10,17,10,27,11,16,11,26,12,15,13,26,14,21,14,25,15,20,16,19,16,25,17,24,18,23,19,22,22,25,24,27
1,6,1,20,2,5,2,15,3,12,4,9,4,11,5,8,5,16,6,19,7,18,8,17,10,17,10,25,11,16,11,26,12,15,13,26,14,21,14,27,15,20,16,19,16,27,17,24,18,23,19,22,22,27,24,27
1,6,1,26,2,5,2,15,3,12,4,9,4,11,5,8,5,16,6,25,7,18,8,17,10,17,10,21,11,16,11,22,12,15,13,22,14,23,14,27,15,26,16,23,16,25,17,20,18,25,19,24,20,23,24,27
1,6,1,26,2,5,2,15,3,12,4,9,4,11,5,8,5,16,6,27,7,18,8,17,10,17,10,21,11,16,11,22,12,15,13,22,14,23,14,25,15,26,16,23,16,27,17,20,18,27,19,24,20,23,24,27
1,6,1,22,2,5,2,15,3,12,4,9,4,11,5,8,5,16,6,21,7,20,8,17,10,17,10,27,11,16,11,26,12,15,13,26,14,23,14,25,15,22,16,21,16,25,17,20,18,25,18,27,19,24,21,24
1,6,1,24,2,5,2,15,3,12,4,9,4,11,5,8,5,16,6,25,7,26,8,17,10,17,10,19,11,16,11,20,12,15,13,20,14,21,14,23,15,24,16,21,16,25,17,26,18,21,18,27,22,25,22,27
1,6,1,26,2,5,2,15,3,12,4,9,4,11,5,8,5,16,6,25,7,24,8,17,10,17,10,19,11,16,11,20,12,15,13,20,14,21,14,27,15,26,16,21,16,25,17,24,18,21,18,23,22,25,22,27
1,6,1,24,2,5,2,15,3,12,4,9,4,11,5,8,5,16,6,23,7,22,8,21,10,19,10,21,11,16,11,18,12,15,13,18,14,17,14,25,15,24,16,21,16,23,17,20,17,26,20,27,22,27,23,26
1,6,1,26,2,5,2,15,3,12,4,9,4,11,5,8,5,16,6,25,7,22,8,21,10,19,10,21,11,16,11,18,12,15,13,18,14,17,14,27,15,26,16,21,16,25,17,20,17,24,20,23,22,25,24,27
1,6,1,26,2,5,2,15,3,12,4,9,4,11,5,8,5,16,6,27,7,22,8,21,10,19,10,21,11,16,11,18,12,15,13,18,14,17,14,25,15,26,16,21,16,27,17,20,17,24,20,23,22,27,24,27
1,6,1,24,2,5,2,15,3,12,4,9,4,11,5,8,5,16,6,25,7,26,8,27,10,19,10,27,11,16,11,18,12,15,13,18,14,17,14,23,15,24,16,25,16,27,17,20,17,22,20,27,21,26,22,25
1,6,1,16,2,5,2,17,3,12,4,9,4,11,5,8,5,18,6,19,7,20,8,21,10,21,10,27,11,18,11,26,12,17,13,26,14,17,14,25,15,24,16,19,18,21,18,25,19,24,20,23,22,25,22,27
1,6,1,16,2,5,2,17,3,12,4,9,4,11,5,8,5,18,6,19,7,20,8,21,10,21,10,23,11,18,11,24,12,17,13,24,14,17,14,25,15,26,16,19,18,21,18,25,19,26,20,27,22,25,22,27
1,6,1,16,2,5,2,17,3,12,4,9,4,11,5,8,5,18,6,19,7,20,8,27,10,25,10,27,11,18,11,24,12,17,13,24,14,17,14,23,15,22,16,19,18,23,18,27,19,22,20,27,21,26,23,26
1,6,1,16,2,5,2,17,3,12,4,9,4,11,5,8,5,18,6,19,7,26,8,25,10,23,10,25,11,18,11,22,12,17,13,22,14,17,14,21,15,20,16,19,18,21,18,25,19,26,20,27,21,24,24,27
1,6,1,16,2,5,2,17,3,12,4,9,4,11,5,8,5,18,6,19,7,26,8,27,10,23,10,27,11,18,11,22,12,17,13,22,14,17,14,21,15,20,16,19,18,21,18,27,19,26,20,25,21,24,24,27
1,6,1,16,2,5,2,17,3,12,4,9,4,11,5,8,5,18,6,19,7,22,8,23,10,23,10,27,11,18,11,26,12,17,13,26,14,17,14,25,15,20,16,19,18,23,18,25,19,22,20,25,21,24,24,27
1,6,1,16,2,5,2,17,3,12,4,9,4,11,5,8,5,18,6,19,7,22,8,23,10,23,10,25,11,18,11,26,12,17,13,26,14,17,14,27,15,20,16,19,18,23,18,27,19,22,20,27,21,24,24,27
1,6,1,16,2,5,2,17,3,12,4,9,4,11,5,8,5,18,6,21,7,20,8,19,10,19,10,25,11,18,11,24,12,17,13,24,14,17,14,23,15,22,16,21,18,21,18,23,19,26,20,27,22,27,23,26
1,6,1,16,2,5,2,17,3,12,4,9,4,11,5,8,5,18,6,21,7,20,8,19,10,19,10,27,11,18,11,26,12,17,13,26,14,17,14,25,15,22,16,21,18,21,18,25,19,24,20,23,22,25,24,27
1,6,1,16,2,5,2,17,3,12,4,9,4,11,5,8,5,18,6,21,7,20,8,19,10,19,10,25,11,18,11,26,12,17,13,26,14,17,14,27,15,22,16,21,18,21,18,27,19,24,20,23,22,27,24,27
1,6,1,16,2,5,2,17,3,12,4,9,4,11,5,8,5,18,6,27,7,20,8,19,10,19,10,23,11,18,11,24,12,17,13,24,14,17,14,25,15,26,16,27,18,25,18,27,19,22,20,27,21,26,22,25
1,6,1,16,2,5,2,17,3,12,4,9,4,11,5,8,5,18,6,23,7,22,8,19,10,19,10,27,11,18,11,26,12,17,13,26,14,17,14,25,15,24,16,23,18,23,18,25,19,22,20,25,20,27,21,24
1,6,1,16,2,5,2,17,3,12,4,9,4,11,5,8,5,18,6,25,7,26,8,19,10,19,10,21,11,18,11,22,12,17,13,22,14,17,14,23,15,24,16,25,18,23,18,25,19,26,20,23,20,27,24,27
1,6,1,16,2,5,2,17,3,12,4,9,4,11,5,8,5,18,6,27,7,26,8,19,10,19,10,21,11,18,11,22,12,17,13,22,14,17,14,23,15,24,16,27,18,23,18,27,19,26,20,23,20,25,24,27
1,6,1,16,2,5,2,17,3,12,4,9,4,11,5,8,5,18,6,25,7,24,8,23,10,21,10,23,11,18,11,20,12,17,13,20,14,17,14,19,15,26,16,25,18,23,18,25,19,22,19,26,22,27,24,27
1,6,1,16,2,5,2,17,3,12,4,9,4,11,5,8,5,18,6,27,7,24,8,23,10,21,10,23,11,18,11,20,12,17,13,20,14,17,14,19,15,26,16,27,18,23,18,27,19,22,19,26,22,25,24,27
1,6,1,16,2,5,2,17,3,12,4,9,4,11,5,8,5,18,6,25,7,26,8,27,10,21,10,27,11,18,11,20,12,17,13,20,14,17,14,19,15,24,16,25,18,25,18,27,19,22,19,24,22,27,23,26
1,6,1,16,2,5,2,27,3,12,4,9,4,11,5,8,5,26,6,17,7,18,8,25,10,23,10,25,11,22,11,26,12,27,13,22,14,21,14,27,15,20,16,27,17,20,17,26,18,25,19,24,21,24,21,26
1,6,1,16,2,5,2,27,3,12,4,9,4,11,5,8,5,26,6,17,7,24,8,25,10,21,10,25,11,20,11,26,12,27,13,20,14,19,14,27,15,18,16,27,17,24,17,26,18,23,19,22,19,26,22,25
1,6,1,16,2,5,2,27,3,12,4,9,4,11,5,8,5,26,6,17,7,20,8,21,10,21,10,23,11,24,11,26,12,27,13,24,14,25,14,27,15,18,16,27,17,20,17,26,18,25,19,22,21,26,22,25
1,6,1,18,2,5,2,19,3,12,4,9,4,11,5,8,5,20,6,17,7,22,8,21,10,21,10,27,11,20,11,26,12,19,13,26,14,19,14,25,15,18,16,23,16,25,17,20,17,22,20,25,21,24,24,27
1,6,1,18,2,5,2,19,3,12,4,9,4,11,5,8,5,20,6,17,7,22,8,21,10,21,10,25,11,20,11,26,12,19,13,26,14,19,14,27,15,18,16,23,16,27,17,20,17,22,20,27,21,24,24,27
1,6,1,18,2,5,2,19,3,12,4,9,4,11,5,8,5,20,6,17,7,26,8,25,10,23,10,25,11,20,11,22,12,19,13,22,14,19,14,21,15,18,16,21,16,27,17,20,17,26,20,25,21,24,24,27
1,6,1,18,2,5,2,19,3,12,4,9,4,11,5,8,5,20,6,17,7,26,8,27,10,23,10,27,11,20,11,22,12,19,13,22,14,19,14,21,15,18,16,21,16,25,17,20,17,26,20,27,21,24,24,27
1,6,1,24,2,5,2,23,3,12,4,9,4,11,5,8,5,22,6,25,7,26,8,21,10,19,10,21,11,18,11,22,12,23,13,18,14,17,14,23,15,24,16,25,16,27,17,20,17,22,20,27,21,26,22,25
1,6,1,24,2,5,2,25,3,12,4,9,4,11,5,8,5,26,6,23,7,22,8,27,10,19,10,27,11,18,11,26,12,25,13,18,14,17,14,25,15,24,16,21,16,23,17,20,17,26,20,27,22,27,23,26
1,6,1,26,2,5,2,25,3,12,4,9,4,11,5,8,5,24,6,27,7,22,8,23,10,19,10,23,11,18,11,24,12,25,13,18,14,17,14,25,15,26,16,21,16,27,17,20,17,24,20,23,22,27,24,27
1,6,1,26,2,5,2,27,3,12,4,9,4,11,5,8,5,24,6,25,7,22,8,23,10,19,10,23,11,18,11,24,12,27,13,18,14,17,14,27,15,26,16,21,16,25,17,20,17,24,20,23,22,25,24,27
1,6,1,20,2,5,2,21,3,12,4,9,4,11,5,8,5,22,6,19,7,18,8,23,10,23,10,27,11,22,11,26,12,21,13,26,14,21,14,25,15,20,16,19,16,25,17,24,18,23,19,22,22,25,24,27
1,6,1,20,2,5,2,21,3,12,4,9,4,11,5,8,5,22,6,19,7,18,8,23,10,23,10,25,11,22,11,26,12,21,13,26,14,21,14,27,15,20,16,19,16,27,17,24,18,23,19,22,22,27,24,27
1,6,1,20,2,5,2,21,3,12,4,9,4,11,5,8,5,22,6,19,7,18,8,27,10,25,10,27,11,22,11,24,12,21,13,24,14,21,14,23,15,20,16,19,16,23,17,26,18,27,19,22,22,27,23,26
1,6,1,26,2,5,2,25,3,12,4,9,4,11,5,8,5,24,6,27,7,18,8,19,10,19,10,21,11,22,11,24,12,25,13,22,14,23,14,25,15,26,16,23,16,27,17,20,18,27,19,24,20,23,24,27
1,6,1,26,2,5,2,27,3,12,4,9,4,11,5,8,5,24,6,25,7,18,8,19,10,19,10,21,11,22,11,24,12,27,13,22,14,23,14,27,15,26,16,23,16,25,17,20,18,25,19,24,20,23,24,27
1,6,1,22,2,5,2,23,3,12,4,9,4,11,5,8,5,24,6,21,7,20,8,19,10,19,10,27,11,24,11,26,12,23,13,26,14,23,14,25,15,22,16,21,16,25,17,20,18,25,18,27,19,24,21,24
1,6,1,24,2,5,2,23,3,12,4,9,4,11,5,8,5,22,6,25,7,26,8,27,10,19,10,27,11,20,11,22,12,23,13,20,14,21,14,23,15,24,16,21,16,25,17,26,18,21,18,27,22,25,22,27
1,6,1,26,2,5,2,27,3,12,4,9,4,11,5,8,5,22,6,25,7,24,8,23,10,19,10,23,11,20,11,22,12,27,13,20,14,21,14,27,15,26,16,21,16,25,17,24,18,21,18,23,22,25,22,27
1,6,1,22,2,5,2,21,3,12,4,9,4,11,5,8,5,20,6,23,7,24,8,19,10,17,10,19,11,16,11,20,12,21,13,16,14,21,14,27,15,18,15,20,15,26,18,25,19,24,20,23,22,27,23,26
1,6,1,22,2,5,2,21,3,12,4,9,4,11,5,8,5,20,6,25,7,26,8,19,10,17,10,19,11,16,11,20,12,21,13,16,14,21,14,23,15,18,15,20,15,24,18,27,19,26,20,25,22,25,24,27
1,6,1,22,2,5,2,21,3,12,4,9,4,11,5,8,5,20,6,27,7,26,8,19,10,17,10,19,11,16,11,20,12,21,13,16,14,21,14,23,15,18,15,20,15,24,18,25,19,26,20,27,22,27,24,27
1,6,1,26,2,5,2,27,3,12,4,9,4,11,5,8,5,20,6,21,7,22,8,19,10,17,10,19,11,16,11,20,12,27,13,16,14,25,14,27,15,18,15,20,15,24,18,23,19,22,20,27,21,24,21,26
1,6,1,24,2,5,2,23,3,12,4,9,4,11,5,8,5,22,6,21,7,20,8,19,10,17,10,19,11,16,11,22,12,23,13,16,14,23,14,25,15,18,15,22,15,26,18,27,19,22,20,27,21,24,21,26
1,6,1,26,2,5,2,25,3,12,4,9,4,11,5,8,5,24,6,23,7,20,8,19,10,17,10,19,11,16,11,24,12,25,13,16,14,25,14,27,15,18,15,22,15,24,18,21,19,24,20,23,22,27,23,26
1,6,1,24,2,5,2,25,3,12,4,9,4,11,5,8,5,26,6,27,7,20,8,19,10,17,10,19,11,16,11,26,12,25,13,16,14,23,14,25,15,18,15,22,15,26,18,21,19,26,20,27,22,27,24,27
1,6,1,24,2,5,2,27,3,12,4,9,4,11,5,8,5,26,6,25,7,20,8,19,10,17,10,19,11,16,11,26,12,27,13,16,14,23,14,27,15,18,15,22,15,26,18,21,19,26,20,25,22,25,24,27
1,6,1,24,2,5,2,25,3,12,4,9,4,11,5,8,5,26,6,21,7,20,8,27,10,17,10,27,11,16,11,26,12,25,13,16,14,23,14,25,15,18,15,22,15,26,18,27,19,22,20,27,21,24,21,26
1,6,1,24,2,5,2,23,3,12,4,9,4,11,5,8,5,22,6,25,7,20,8,21,10,17,10,21,11,16,11,22,12,23,13,16,14,23,14,27,15,18,15,22,15,26,18,21,19,26,20,25,22,25,24,27
1,6,1,24,2,5,2,23,3,12,4,9,4,11,5,8,5,22,6,27,7,20,8,21,10,17,10,21,11,16,11,22,12,23,13,16,14,23,14,25,15,18,15,22,15,26,18,21,19,26,20,27,22,27,24,27
1,6,1,26,2,5,2,27,3,12,4,9,4,11,5,8,5,22,6,23,7,20,8,21,10,17,10,21,11,16,11,22,12,27,13,16,14,25,14,27,15,18,15,22,15,24,18,21,19,24,20,23,22,27,23,26
1,6,1,26,2,5,2,25,3,12,4,9,4,11,5,8,5,24,6,21,7,22,8,23,10,17,10,23,11,16,11,24,12,25,13,16,14,25,14,27,15,18,15,20,15,24,18,23,19,22,20,27,21,24,21,26
1,6,1,22,2,5,2,23,3,12,4,9,4,11,5,8,5,24,6,25,7,26,8,27,10,17,10,27,11,16,11,24,12,23,13,16,14,21,14,23,15,18,15,20,15,24,18,27,19,26,20,25,22,25,24,27
1,6,1,22,2,5,2,23,3,12,4,9,4,11,5,8,5,24,6,27,7,26,8,25,10,17,10,25,11,16,11,24,12,23,13,16,14,21,14,23,15,18,15,20,15,24,18,25,19,26,20,27,22,27,24,27
1,6,1,22,2,5,2,27,3,12,4,9,4,11,5,8,5,26,6,23,7,24,8,25,10,17,10,25,11,16,11,26,12,27,13,16,14,21,14,27,15,18,15,20,15,26,18,25,19,24,20,23,22,27,23,26
1,6,1,20,2,5,2,17,3,12,4,9,4,11,5,8,5,16,6,21,7,24,8,25,10,25,10,27,11,14,11,16,12,17,13,18,14,27,15,18,15,22,15,26,16,21,16,25,17,20,19,22,21,24,23,26
1,6,1,18,2,5,2,19,3,12,4,9,4,11,5,8,5,16,6,17,7,24,8,25,10,25,10,27,11,14,11,16,12,19,13,20,14,27,15,20,15,22,15,26,16,19,16,25,17,22,17,24,18,21,23,26
1,6,1,20,2,5,2,21,3,12,4,9,4,11,5,8,5,16,6,19,7,18,8,17,10,17,10,27,11,14,11,16,12,21,13,22,14,27,15,22,15,24,15,26,16,19,16,21,17,26,18,25,19,24,20,23
1,6,1,18,2,5,2,17,3,12,4,9,4,11,5,8,5,22,6,21,7,24,8,23,10,23,10,27,11,14,11,22,12,17,13,16,14,27,15,20,15,22,15,26,16,19,17,22,18,21,20,25,21,24,23,26
